strategy_name,ma_short,ma_long,stoploss,sharpe_ratio,sortino_ratio,max_drawdown,Final_Return,Total_Trades,Average_Trades_PL
8_31_0.02,8,31,0.02,0.00419228571099714,0.005936002013435957,0.276711558599795,0.12902773656969035,647,1.6627343253215177e-05
8_31_0.03,8,31,0.03,-0.0018652304263203905,-0.002604927956193166,0.4318343579759829,-0.1845962764008826,615,-9.585398430014329e-06
8_31_0.04,8,31,0.04,-0.00020473380418401776,-0.0002872890596151839,0.3185637190415178,-0.09157102803399242,606,-7.395459275820857e-06
8_31_0.05,8,31,0.05,-0.004587115916975168,-0.0063729049732666136,0.46638625828901914,-0.28518126521122455,606,-2.275730109048536e-05
8_31_1,8,31,1.0,-0.0022533466615475236,-0.0032259040724116846,0.49429883770387273,-0.19144653084319496,605,-9.275543353502438e-06
8_32_0.005,8,32,0.005,0.01484383675100581,0.02171322293288971,0.13614953938132945,0.702336369912802,855,6.609172338859298e-05
8_32_0.01,8,32,0.01,0.008222536101264822,0.011853192172184593,0.2277759144199093,0.37131151889534886,733,4.0933584693118624e-05
8_32_0.02,8,32,0.02,-0.002669264087905463,-0.003765131314976605,0.36207326404469553,-0.2259822819767442,632,-1.3686034310392784e-05
8_32_0.03,8,32,0.03,-0.00015670180792583355,-0.00022160217362404648,0.36285761176723474,-0.0909168168604636,599,-5.869150270809143e-06
8_32_0.04,8,32,0.04,0.004186165130785586,0.005879008108634844,0.3069080194225786,0.12979965116279146,589,1.3259276439663576e-05
8_32_0.05,8,32,0.05,-0.005026997486049919,-0.0069797212220234365,0.4707704264692375,-0.29693154069767325,588,-2.5641048410082194e-05
8_32_1,8,32,1.0,-0.0026210666569088646,-0.0037499538615393684,0.49661764909319683,-0.20302616279069607,587,-1.2017959697905287e-05
8_33_0.005,8,33,0.005,0.0141991318777625,0.02088596920239023,0.1340616736967395,0.6493208004323647,837,6.128889311786412e-05
8_33_0.01,8,33,0.01,0.006709384809252086,0.009598836306944055,0.2292979718863516,0.2811707248069466,721,3.3741341841031e-05
8_33_0.02,8,33,0.02,0.0033474739932732086,0.004745623607949081,0.2816920044651511,0.08440620817479849,615,8.133825748705815e-06
8_33_0.03,8,33,0.03,-0.00116121011503492,-0.0016339345207469613,0.4055439421558982,-0.14502140362203886,581,-1.0162039581287658e-05
8_33_0.04,8,33,0.04,0.0009678989415924382,0.0013594012973256648,0.3127782138191323,-0.03921932818524321,573,-1.3724178995591811e-07
8_33_0.05,8,33,0.05,-0.005051763233114757,-0.006940324691613204,0.5014876996055263,-0.32115081193031436,570,-2.7641069544587583e-05
8_33_1,8,33,1.0,-0.003612230456978076,-0.0051432787076912696,0.5493523195774641,-0.2627723512065594,569,-1.7081197634473583e-05
8_34_0.005,8,34,0.005,0.01350472197708764,0.019875646108113872,0.1291391488441861,0.6053713556718807,819,5.381827817134621e-05
8_34_0.01,8,34,0.01,0.0044571484884930405,0.006416852349628812,0.2270182938137989,0.14597858354383386,698,1.788798559751744e-05
8_34_0.02,8,34,0.02,-0.0022642057229499846,-0.003213070786355063,0.2968836694890865,-0.18883976967482274,596,-1.772204959299555e-05
8_34_0.03,8,34,0.03,-0.0022036959413847513,-0.003115906898165543,0.43475629776355185,-0.21509691273995135,561,-1.884856312701793e-05
8_34_0.04,8,34,0.04,0.003753772378612598,0.005367109101513716,0.2556601754615072,0.10677511265114248,551,1.4937666090064056e-05
8_34_0.05,8,34,0.05,0.005407217998944085,0.007680247679525944,0.26282919544929506,0.20880808176398302,549,2.2256833991479407e-05
8_34_1,8,34,1.0,-0.001042740434521823,-0.0014717126557402117,0.26282919544929506,-0.14350263155978993,548,-1.748174643665559e-05
8_35_0.005,8,35,0.005,0.011277657453677939,0.016549335297450722,0.1391880762576294,0.48574981619120283,805,4.2102514544659936e-05
8_35_0.01,8,35,0.01,0.0021751640211588514,0.0031249407028211204,0.2938066561904795,0.015061017245269426,696,8.067224400818752e-06
8_35_0.02,8,35,0.02,-0.0005423609239406608,-0.0007731277021834552,0.24615079136510587,-0.10160835984305294,592,-1.1814882098216442e-05
8_35_0.03,8,35,0.03,-0.002670575353511391,-0.0037762303429573173,0.4632577716794346,-0.24188836799615565,557,-2.142796500754863e-05
8_35_0.04,8,35,0.04,0.003298172322183711,0.004718427678462058,0.27154906637193843,0.08002134366059876,547,1.2385344697706517e-05
8_35_0.05,8,35,0.05,0.004904094303754822,0.006968923648487505,0.27154906637193843,0.1781349411447839,545,1.9463223112458298e-05
8_35_1,8,35,1.0,-0.001614922453976131,-0.002280006618196261,0.27154906637193843,-0.17417577217898905,544,-2.0120555346376853e-05
9_25_0.005,9,25,0.005,0.022442515786764837,0.033186893588122934,0.11618085569032521,1.0601043313071128,919,9.738382340723878e-05
9_25_0.01,9,25,0.01,0.014111027601582428,0.020414696881121127,0.15775453293710662,0.6565481159491275,803,6.310922310260995e-05
9_25_0.02,9,25,0.02,0.00504920391634776,0.007201760724511143,0.3330427147185566,0.18036173949627043,699,3.004678987592228e-05
9_25_0.03,9,25,0.03,0.004685732564071839,0.006589820726114605,0.19936596770549142,0.1494571818408421,663,1.602742955513954e-05
9_25_0.04,9,25,0.04,-0.0032328547959884287,-0.004582073075019877,0.296020023317379,-0.18488102665031736,652,-1.2116671599245679e-05
9_25_0.05,9,25,0.05,-0.008453842298680379,-0.011962242295833845,0.44443597897825493,-0.3566480276286148,652,-3.466244055448948e-05
9_25_1,9,25,1.0,0.0020851356253115062,0.003010140639459329,0.3482481153444663,0.026056712431005158,651,1.0768312292064473e-05
9_26_0.005,9,26,0.005,0.020701379139790286,0.030605163801343892,0.11317915684880919,0.9430659248512154,907,8.600947318816649e-05
9_26_0.01,9,26,0.01,0.012133493340703894,0.0175121182118411,0.1674848954764725,0.5543175979702126,789,5.5893308398904594e-05
9_26_0.02,9,26,0.02,0.0028853814312910482,0.004090767417306881,0.33943433014361735,0.05831222814067272,692,1.69739202886013e-05
9_26_0.03,9,26,0.03,0.005979232076551932,0.008448103408060912,0.1976885825293887,0.21521231502039573,653,2.1588507529006385e-05
9_26_0.04,9,26,0.04,-0.008088756134958484,-0.011462930974472641,0.4350448453598581,-0.34637872930843316,642,-3.341819403389142e-05
9_26_0.05,9,26,0.05,-0.008235994120318441,-0.011667481168623083,0.43913565651096065,-0.35109737876820823,642,-3.4126158635661334e-05
9_26_1,9,26,1.0,0.0022107387831333436,0.003193276302836775,0.32231575804927437,0.031607361291411395,641,1.1141018022190118e-05
9_27_0.005,9,27,0.005,0.016325209566881917,0.024065408796660654,0.123557520673376,0.7376670849764475,885,7.082904578315972e-05
9_27_0.01,9,27,0.01,0.010319230683477978,0.014864782826473905,0.2144056161523662,0.4788537711994434,765,5.093453783611661e-05
9_27_0.02,9,27,0.02,7.204974761008873e-05,0.00010141906454230948,0.4565821603626339,-0.11533520732267977,658,4.207767543960106e-06
9_27_0.03,9,27,0.03,0.00020451612277073782,0.0002846751874699156,0.3953602234076198,-0.07984788124421027,625,1.955494113140755e-06
9_27_0.04,9,27,0.04,-0.00047062255399763804,-0.0006700629864915559,0.2999276981305766,-0.09189419404290367,616,-4.821308916230133e-06
9_27_0.05,9,27,0.05,-0.010947975653316473,-0.015430784080166094,0.5288307634456134,-0.4582555185912516,614,-4.265313471708339e-05
9_27_1,9,27,1.0,-1.8128767685342585e-05,-2.607325901770738e-05,0.3910626890786949,-0.07555077853163183,613,2.540393878404402e-06
9_28_0.005,9,28,0.005,0.015801998879502115,0.02318600568912308,0.15239475763596788,0.75413763592067,863,7.392366414907283e-05
9_28_0.01,9,28,0.01,0.0076179053288767465,0.010981505106228459,0.2550463975210976,0.3294570089458726,743,3.8801532030603665e-05
9_28_0.02,9,28,0.02,0.0022086786043185756,0.003134244628447503,0.3733894179569802,0.019840100970660357,644,1.4157642027252616e-05
9_28_0.03,9,28,0.03,0.0003819211101209085,0.0005304770479138795,0.42687463381988977,-0.07434009592789192,609,2.396352449744092e-06
9_28_0.04,9,28,0.04,-0.0006173141231168617,-0.0008787595911821648,0.33105909389363064,-0.10205249379379056,602,-5.157320506785074e-06
9_28_0.05,9,28,0.05,-0.010997160288475461,-0.015493283383527559,0.5358423405222486,-0.4684138183421387,600,-4.308529804775513e-05
9_28_1,9,28,1.0,-0.0001708092551315328,-0.00024552510268971265,0.3972643820394972,-0.08570907828251861,599,2.0395696546101815e-06
9_29_0.005,9,29,0.005,0.015510127356618181,0.022661688403939437,0.15565520354168239,0.7538873344350701,833,7.679837461934593e-05
9_29_0.01,9,29,0.01,0.00766865251988568,0.011077964495011337,0.25463883355123673,0.3461972832437379,727,4.0585580579603536e-05
9_29_0.02,9,29,0.02,0.0031590918929542385,0.004491260153393196,0.41962440509039034,0.07073870815761585,628,1.975641941048735e-05
9_29_0.03,9,29,0.03,0.0015557573669555337,0.0021963031045878186,0.33636593935218984,-0.010465317989866274,591,5.867180888245328e-06
9_29_0.04,9,29,0.04,0.0015200118370565377,0.002143119463654552,0.31925318917645396,-0.008335785080029079,584,2.052036762113516e-06
9_29_0.05,9,29,0.05,-0.002704437294773126,-0.003779241082638967,0.4337105842374078,-0.20060412383313952,584,-1.3355656728566199e-05
9_29_1,9,29,1.0,-0.000562916688358267,-0.0008087284342580056,0.4163387754945259,-0.10751905806821616,583,2.1741639611893044e-07
9_30_0.005,9,30,0.005,0.013184996762457225,0.019157599478201462,0.15561049549462036,0.6285854238015982,841,6.68926142435172e-05
9_30_0.01,9,30,0.01,0.006066478382388145,0.008747187906746159,0.33442554523933354,0.256405924246069,715,3.649055633061487e-05
9_30_0.02,9,30,0.02,0.002451963534186273,0.003479358327733008,0.41993565452795956,0.02725475929418475,622,1.5712888859864535e-05
9_30_0.03,9,30,0.03,0.003529411889287289,0.0049684205401651005,0.33442293523067,0.09387186753940213,583,1.671227596633734e-05
9_30_0.04,9,30,0.04,-0.003841486619888162,-0.005422279118041717,0.3189676446769749,-0.24718957789134421,578,-1.8461469649551784e-05
9_30_0.05,9,30,0.05,-0.003981848623997967,-0.005548914321887899,0.4696039143016234,-0.265822266854738,576,-1.934608047243158e-05
9_30_1,9,30,1.0,-0.0017876478062616768,-0.002564162390754676,0.4616870253994043,-0.17273720108981483,575,-5.719929638108218e-06
9_31_0.005,9,31,0.005,0.013899508507037944,0.020281654882363293,0.16319179343610113,0.6715678878999254,829,6.925429988202217e-05
9_31_0.01,9,31,0.01,0.007484722277300332,0.010789386896782204,0.3408826682472673,0.35956574790187634,717,4.491727033683908e-05
9_31_0.02,9,31,0.02,-0.0011329092213341013,-0.0016008083352462526,0.5903908773326023,-0.2447258723163389,627,-8.479264693900019e-06
9_31_0.03,9,31,0.03,0.004966996290755791,0.007002552295016506,0.3155078687144278,0.17564209327041436,579,2.556474029027587e-05
9_31_0.04,9,31,0.04,-0.00413788209610157,-0.005831070606598379,0.3395699957257948,-0.25812916231061955,574,-2.0846813982448522e-05
9_31_0.05,9,31,0.05,-0.004267653920776045,-0.005938643413666331,0.4808215471335503,-0.27680325880402623,572,-2.16562892248612e-05
9_31_1,9,31,1.0,-0.002017037585278925,-0.0028886969742518845,0.479504706445693,-0.18351132957124905,571,-8.067621328227676e-06
9_32_0.005,9,32,0.005,0.011338229318627333,0.01655125001595689,0.18212064357837565,0.4978400712466391,827,5.037102795688318e-05
9_32_0.01,9,32,0.01,0.005179466213921344,0.007424252623233818,0.299023351657169,0.19118574229918317,713,2.4907730868294475e-05
9_32_0.02,9,32,0.02,0.0002065957323963992,0.00028920015068150323,0.5645310157387883,-0.1601464642380631,613,2.35513039487594e-07
9_32_0.03,9,32,0.03,0.0012231935237890402,0.00172341869490323,0.3073579896841069,-0.026656224188618793,571,-5.766774520996315e-07
9_32_0.04,9,32,0.04,0.0022611986395530475,0.0032022999776379012,0.31811894069644975,0.025731324834952662,561,1.0003023053722694e-05
9_32_0.05,9,32,0.05,-0.0031010381955272038,-0.004378143752361728,0.5242128679206535,-0.23536805222634738,559,-1.5393890858682433e-05
9_32_1,9,32,1.0,-0.003625031748844167,-0.005158936518083844,0.5533039082347493,-0.2560344479036091,557,-1.797055894466226e-05
9_33_0.005,9,33,0.005,0.009825756181608507,0.014270434528523444,0.21811084097184807,0.42823250540508284,807,4.396323696412365e-05
9_33_0.01,9,33,0.01,0.0038081743392262314,0.0054580193720412395,0.3118582443082003,0.10999534108363407,697,1.717862960182829e-05
9_33_0.02,9,33,0.02,-0.001979120112239662,-0.0027829029845662886,0.4068759482408637,-0.22430080584693923,598,-1.115461547019828e-05
9_33_0.03,9,33,0.03,-0.0023504372056799405,-0.003281324250554441,0.4391883270006861,-0.22816149696806376,559,-1.7554734350811092e-05
9_33_0.04,9,33,0.04,0.004103804156668106,0.005879746937323571,0.30000498239440143,0.12762230747392223,547,1.6554957191578472e-05
9_33_0.05,9,33,0.05,0.0006090359870697109,0.0008712353703522873,0.3325807422771203,-0.06920547277081646,547,-5.638883469599297e-06
9_33_1,9,33,1.0,-0.0005467315503215253,-0.0007737565853732331,0.30000498239440143,-0.12265543673700996,544,-1.5633450292137952e-05
9_34_0.005,9,34,0.005,0.009457445300444015,0.013910268129118279,0.22519723756059273,0.3976667054909828,793,3.9098268520846045e-05
9_34_0.01,9,34,0.01,0.003677904461084999,0.00528026845000423,0.29546224216267647,0.10233964956213293,679,1.4741397881581903e-05
9_34_0.02,9,34,0.02,-0.0016401755462908721,-0.002327538404912657,0.3144311888153448,-0.18567003224843648,582,-1.1994244133688672e-05
9_34_0.03,9,34,0.03,-0.0011379551427449102,-0.0015854631371977645,0.3749190161147017,-0.1641168587256404,543,-1.1493390705756925e-05
9_34_0.04,9,34,0.04,0.0059117502953856165,0.008463610865572539,0.2995422278245864,0.24105419630053015,533,2.4940952313998033e-05
9_34_0.05,9,34,0.05,0.0011025055121501972,0.0015793006781551367,0.32909176241221905,-0.041274286421442485,531,-3.233094324624143e-06
9_34_1,9,34,1.0,-0.00015259554475843297,-0.00021614383845870326,0.2995422278245864,-0.10107373463103497,528,-1.4098490024023747e-05
9_35_0.005,9,35,0.005,0.00945198548462103,0.013932472915206844,0.19596601848287099,0.38836105145919997,787,3.660050709917404e-05
9_35_0.01,9,35,0.01,0.004203731731205505,0.006047533611250861,0.3039842168615853,0.13341007927437243,669,1.845658666340505e-05
9_35_0.02,9,35,0.02,-0.00532223677938183,-0.007478968919151071,0.45109424776371077,-0.3960101768204357,578,-2.8956026553833648e-05
9_35_0.03,9,35,0.03,-0.0018424657209562853,-0.00257596867297006,0.46793123095614897,-0.20349244745979933,535,-1.2116179373193049e-05
9_35_0.04,9,35,0.04,0.003535583888997854,0.005057217884095602,0.28077116112983636,0.09390040110358089,527,1.3882882938771172e-05
9_35_0.05,9,35,0.05,0.00043952299085681784,0.0006285244965519497,0.34815696873746216,-0.0774100064788058,525,-5.991612988589354e-06
9_35_1,9,35,1.0,-0.00086713313577704,-0.0012256978522339446,0.28077116112983636,-0.1372094546883983,522,-1.6911785220299915e-05
10_25_0.005,10,25,0.005,0.018662428790690605,0.027683757193907664,0.12035221761493708,0.8483746423917853,927,8.194656697275774e-05
10_25_0.01,10,25,0.01,0.013208349837735245,0.01927111676813505,0.18370581226048,0.6482475340501257,793,6.692536199733115e-05
10_25_0.02,10,25,0.02,0.006850193316770064,0.009792917339228982,0.2829002646670119,0.2833840330200683,689,3.370745864366613e-05
10_25_0.03,10,25,0.03,-0.0016874477653815803,-0.0023841681604350666,0.358513837619997,-0.1667286981968542,653,-9.235218644453902e-06
10_25_0.04,10,25,0.04,-0.007967901635805305,-0.011362753543208363,0.43350310634751543,-0.38040698546272467,646,-3.86027635447743e-05
10_25_0.05,10,25,0.05,0.003918388999759984,0.005624372633326894,0.23822498679203352,0.11471271229007529,644,8.423557053132357e-06
10_25_1,10,25,1.0,0.003918388999759984,0.005624372633326894,0.23822498679203352,0.11471271229007529,644,8.423557053132357e-06
10_26_0.005,10,26,0.005,0.019053547878345546,0.028194836909210114,0.12132422348909422,0.9306202961919148,895,9.162306348832906e-05
10_26_0.01,10,26,0.01,0.01128979945691187,0.016478179714933195,0.18353343180701032,0.5355073831376227,769,5.9535314585544814e-05
10_26_0.02,10,26,0.02,0.00464229201934573,0.006609340353268151,0.3535341997530699,0.15730260611906566,669,2.5862628452774003e-05
10_26_0.03,10,26,0.03,0.0025113343488722918,0.0035305055280421306,0.22082573988186438,0.044403226458577194,629,8.391381561788418e-06
10_26_0.04,10,26,0.04,-0.0038482967032533477,-0.005496016556436697,0.36774104063617874,-0.21411875978305417,622,-2.4186330212212644e-05
10_26_0.05,10,26,0.05,-0.01008098468904628,-0.014264375035063882,0.4789479339075535,-0.4102351687450543,620,-3.975516955358161e-05
10_26_1,10,26,1.0,0.0009202004080673589,0.0013284869612898605,0.31440470495539885,-0.026679941778190996,619,5.626023929533713e-06
10_27_0.005,10,27,0.005,0.01771758986917123,0.026291574453848256,0.14405730713524312,0.8684680422628075,883,8.516840636528983e-05
10_27_0.01,10,27,0.01,0.008835378994528863,0.012844988676279022,0.21196562650821027,0.3924202265914243,756,4.563178903129855e-05
10_27_0.02,10,27,0.02,0.0028487255088724983,0.004049529104216687,0.37035314749177617,0.05571324603912564,654,1.836564604441477e-05
10_27_0.03,10,27,0.03,0.005036615446601456,0.007069007954346994,0.18590432651876487,0.17011477580560364,619,1.7010341027739744e-05
10_27_0.04,10,27,0.04,-0.00024334235025110957,-0.0003477314320196412,0.25353078606609303,-0.07852975492546055,610,-5.330373090713535e-06
10_27_0.05,10,27,0.05,-0.010857431054181122,-0.015352943418326347,0.5000475555538276,-0.44133589594006817,608,-4.262682238011335e-05
10_27_1,10,27,1.0,0.00026874164518656766,0.0003878793057182063,0.3329374689819873,-0.057780668973204774,607,2.5753772198676095e-06
10_28_0.005,10,28,0.005,0.01843710766122647,0.027270289214062347,0.16738685780975016,0.932269852741578,849,9.16867501582531e-05
10_28_0.01,10,28,0.01,0.00957507296057149,0.01390077360924004,0.1839486428584589,0.4256716662527218,743,4.510295185466758e-05
10_28_0.02,10,28,0.02,0.00513171698605124,0.0072860838666187365,0.3481415503597607,0.1869837868434885,636,2.8932339166696332e-05
10_28_0.03,10,28,0.03,-0.0025295055916060146,-0.003487053281623711,0.4115039709520636,-0.20988605449053122,599,-1.227584296660087e-05
10_28_0.04,10,28,0.04,-0.0024150889399199658,-0.0034309663103813965,0.3062887202664719,-0.17878060543750163,590,-1.3865070209170673e-05
10_28_0.05,10,28,0.05,-0.013669954396965603,-0.019187813368497546,0.5937647010783444,-0.545956096828414,588,-5.159427209874053e-05
10_28_1,10,28,1.0,-0.0018804654975519612,-0.0026978385584860752,0.4142688528670394,-0.16240086986155067,587,-6.461838485427993e-06
10_29_0.005,10,29,0.005,0.016326843273430296,0.024094253912877974,0.14472713417545258,0.7904694494592099,853,7.255993936692346e-05
10_29_0.01,10,29,0.01,0.005048396022926264,0.00727043633685727,0.25508799934950044,0.18134211159505642,729,2.4586275751565714e-05
10_29_0.02,10,29,0.02,0.003398004548406433,0.004815820944036914,0.36927483603988787,0.08597369403065702,630,1.812325450691483e-05
10_29_0.03,10,29,0.03,-0.0007780852431066574,-0.0010839684995287294,0.35904572511509913,-0.13213113939224597,593,-2.6720172870229852e-06
10_29_0.04,10,29,0.04,-0.009023452316111652,-0.012542387149115762,0.4941198206878673,-0.439074377974334,586,-3.477012181361903e-05
10_29_0.05,10,29,0.05,-0.006575921423061619,-0.009138860062855487,0.44430945870850125,-0.3545541254900494,582,-3.0739402364046736e-05
10_29_1,10,29,1.0,-0.004047702672337196,-0.0057897865377800495,0.47768533339587504,-0.2614690597251258,581,-1.736238962708977e-05
10_30_0.005,10,30,0.005,0.015439205328346516,0.02268053654304992,0.1956025858916004,0.7557160769267459,829,6.938010433646695e-05
10_30_0.01,10,30,0.01,0.005308987556609528,0.007632040715702117,0.2102426535254317,0.19268448253256265,713,2.278857611119479e-05
10_30_0.02,10,30,0.02,-0.0011283062508417351,-0.0015898525056192293,0.5360024007119362,-0.2137162332526028,619,-8.530362626614197e-06
10_30_0.03,10,30,0.03,0.0003349244556951014,0.00046594759108857064,0.3179035162151531,-0.07205453971757703,579,6.458009567303824e-07
10_30_0.04,10,30,0.04,-0.0005488723864810949,-0.0007693091452710705,0.39831714749891367,-0.11059079651270909,569,-1.6824407704381094e-06
10_30_0.05,10,30,0.05,0.002051228389088538,0.0028705562890383365,0.44514955297088066,0.015203194810845533,567,8.32557038269239e-06
10_30_1,10,30,1.0,-0.0036860517400120097,-0.005258781051508036,0.46635058155177067,-0.24036362693300206,565,-1.7994551296700674e-05
10_31_0.005,10,31,0.005,0.015417463326988,0.022593837844067915,0.15611733192103672,0.7502906433567753,807,6.804324378547762e-05
10_31_0.01,10,31,0.01,0.004584601361495574,0.006576929491711928,0.23960666876367287,0.1523302802502131,703,1.8208185066571076e-05
10_31_0.02,10,31,0.02,0.002043912475389298,0.002879316585839494,0.4505972331716729,-0.004833839693642594,607,1.0202847825151674e-05
10_31_0.03,10,31,0.03,-2.6590699743013778e-05,-3.693272240269186e-05,0.3357984267714026,-0.09348651454678913,567,-9.758816729752448e-07
10_31_0.04,10,31,0.04,-0.0010155832604426505,-0.0014217303666262213,0.4278576967327994,-0.1377233713199839,557,-3.9053770247714425e-06
10_31_0.05,10,31,0.05,0.0022088052008641963,0.003068377137027418,0.4255483761649983,0.02110313144381948,555,8.995761999517136e-06
10_31_1,10,31,1.0,-0.004332376356046852,-0.0061735447320306796,0.5249413580107194,-0.27812104706840557,553,-2.117804421792991e-05
10_32_0.005,10,32,0.005,0.012302135248658691,0.017925956762310347,0.17806427066246255,0.5700382431517685,795,5.284351439628114e-05
10_32_0.01,10,32,0.01,0.000641175220251754,0.0009120332503065688,0.27646779436088464,-0.06898276200945119,695,1.8098964704096844e-06
10_32_0.02,10,32,0.02,0.0005979898179708567,0.0008436173992903988,0.5267731612349522,-0.12655031993652321,585,2.5454243169469844e-06
10_32_0.03,10,32,0.03,-0.004667932276856038,-0.006472917673607893,0.5718103801354524,-0.37313300478266886,551,-2.8733727504845243e-05
10_32_0.04,10,32,0.04,0.002964125990482213,0.004227019171351031,0.31377544692154835,0.05786190680711445,541,8.616055087617275e-06
10_32_0.05,10,32,0.05,-0.0010046848329767733,-0.0014340494626170388,0.38785457143736213,-0.15811652386602648,539,-1.3196331472012146e-05
10_32_1,10,32,1.0,-0.0022972651960522215,-0.00324276806291022,0.2963538586192862,-0.2115664878322202,536,-2.3416538304237645e-05
10_33_0.005,10,33,0.005,0.011586336050231124,0.016816959125944487,0.16788657100476723,0.5179939215700666,791,4.71241648212184e-05
10_33_0.01,10,33,0.01,0.0005655455442934903,0.0008018114138221465,0.2824909579236331,-0.0674782304853303,693,-1.777996969502572e-07
10_33_0.02,10,33,0.02,-0.005398257985321325,-0.007607596453940732,0.4928426138017117,-0.4176250154690583,582,-2.826093224775074e-05
10_33_0.03,10,33,0.03,0.0028163041281002027,0.003985936587103767,0.2857291705682654,0.051945192216698466,545,7.054803684206556e-06
10_33_0.04,10,33,0.04,0.004042751034593812,0.005765340599928254,0.2857291705682654,0.12416475092996393,537,1.4160997203602072e-05
10_33_0.05,10,33,0.05,-0.0010809434799506066,-0.0015417120122994128,0.4069815080493031,-0.15521463773285438,535,-1.3692563606611136e-05
10_33_1,10,33,1.0,-0.002559225018168671,-0.0036056436050955275,0.2857291705682654,-0.2150140859424473,532,-2.4693518263570062e-05
10_34_0.005,10,34,0.005,0.011041360861470615,0.01615308071972194,0.15682705022520893,0.4832947674545691,777,4.5654719386812395e-05
10_34_0.01,10,34,0.01,0.0021489943475070336,0.003058182578856107,0.28114506416622276,0.016233550021471643,677,9.990919275289948e-06
10_34_0.02,10,34,0.02,-0.0056005573396400755,-0.007877501503486251,0.494342141993636,-0.44208948031243833,574,-3.0840473451880256e-05
10_34_0.03,10,34,0.03,0.0038625249134375083,0.0054909290769560295,0.30039305980367426,0.11319967824358934,533,1.7442600808130037e-05
10_34_0.04,10,34,0.04,0.0018468187590108076,0.002634815743814357,0.30039305980367426,-0.0060844574182314926,527,6.036466575160893e-06
10_34_0.05,10,34,0.05,0.0040419391498991465,0.005735046959949691,0.30039305980367426,0.12441497841611482,523,1.5806579766913386e-05
10_34_1,10,34,1.0,-0.0027726002929788977,-0.003907404885172029,0.30039305980367426,-0.23424521915105723,522,-2.4784145293725722e-05
10_35_0.005,10,35,0.005,0.01090010272782453,0.015935094784835846,0.13903653938794014,0.47210510315270704,765,4.457106978393771e-05
10_35_0.01,10,35,0.01,0.005727305469611313,0.008220434152054677,0.21485897741738025,0.20990764201656043,659,2.255518616544636e-05
10_35_0.02,10,35,0.02,-0.007523981048592284,-0.010575642415523126,0.5173969484066544,-0.46673624872875275,568,-3.875536197072822e-05
10_35_0.03,10,35,0.03,0.0029972268897977715,0.004266739322092581,0.2701128640189834,0.06307690687200296,525,8.412906190592286e-06
10_35_0.04,10,35,0.04,0.0028305313673369303,0.004041722127560008,0.2701128640189834,0.05357018741827679,519,1.0539311186715441e-05
10_35_0.05,10,35,0.05,0.005015854613711229,0.007122614509774622,0.2701128640189834,0.1837956559639693,515,2.017209892693493e-05
10_35_1,10,35,1.0,-0.001715311337931465,-0.002419557020537803,0.2701128640189834,-0.17411157925323262,514,-2.043310580581681e-05
