datetime,close,holding,cash_flows,trades,stoploss,trades_pl,cum_cash_flow,cash,strategy,strategy_pl_cum
2018-01-04 22:25:00,14760.0,0,0.0,0,0,0.0,777.3038500000275,14592.713850000027,14592.713850000027,0.056263538324235585
2018-01-04 22:30:00,14770.05,0,0.0,0,0,0.0,777.3038500000275,14592.713850000027,14592.713850000027,0.056263538324235585
2018-01-04 22:35:00,14795.0,0,0.0,0,0,0.0,777.3038500000275,14592.713850000027,14592.713850000027,0.056263538324235585
2018-01-04 22:40:00,14880.58,0,0.0,0,0,0.0,777.3038500000275,14592.713850000027,14592.713850000027,0.056263538324235585
2018-01-04 22:45:00,14944.0,1,-14944.0,1,0,0.0,-14166.696149999972,-351.2861499999726,14592.713850000027,0.056263538324235585
2018-01-04 22:50:00,14959.98,1,0.0,0,0,0.0,-14166.696149999972,-351.2861499999726,14608.693850000027,0.05742021771341044
2018-01-04 22:55:00,14939.39,1,0.0,0,0,0.0,-14166.696149999972,-351.2861499999726,14588.103850000027,0.05592985296853481
2018-01-04 23:00:00,14896.39,1,0.0,0,0,0.0,-14166.696149999972,-351.2861499999726,14545.103850000027,0.052817386527075794
2018-01-04 23:05:00,14851.0,0,14869.28,0,-1,-0.005,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:10:00,14800.0,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:15:00,14855.01,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:20:00,14905.0,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:25:00,14923.19,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:30:00,14953.81,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:35:00,14954.01,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:40:00,14999.99,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:45:00,15005.0,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:50:00,15100.0,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-04 23:55:00,15059.54,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-05 00:00:00,14999.99,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-05 00:05:00,14930.0,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-05 00:10:00,14911.02,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-05 00:15:00,14846.0,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-05 00:20:00,14876.74,0,0.0,0,0,0.0,702.5838500000282,14517.993850000028,14517.993850000028,0.05085508501014657
2018-01-05 00:25:00,14884.99,-1,14884.99,-1,0,0.0,15587.573850000028,29402.983850000026,14517.993850000026,0.05085508501014635
2018-01-05 00:30:00,14888.07,-1,0.0,0,0,0.0,15587.573850000028,29402.983850000026,14514.913850000026,0.050632145553409336
2018-01-05 00:35:00,14900.01,-1,0.0,0,0,0.0,15587.573850000028,29402.983850000026,14502.973850000026,0.04976789324385056
2018-01-05 00:40:00,14920.0,-1,0.0,0,0,0.0,15587.573850000028,29402.983850000026,14482.983850000026,0.04832095826327465
2018-01-05 00:45:00,14949.13,-1,0.0,0,0,0.0,15587.573850000028,29402.983850000026,14453.853850000027,0.04621244320653717
2018-01-05 00:50:00,14951.98,-1,0.0,0,0,0.0,15587.573850000028,29402.983850000026,14451.003850000026,0.046006151826115005
2018-01-05 00:55:00,14906.01,-1,0.0,0,0,0.0,15587.573850000028,29402.983850000026,14496.973850000026,0.04933359560085626
2018-01-05 01:00:00,14942.37,0,-14942.37,1,0,-0.0038548900603898595,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:05:00,14942.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:10:00,14938.96,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:15:00,14985.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:20:00,15011.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:25:00,14973.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:30:00,15042.99,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:35:00,15050.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:40:00,15071.4,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:45:00,15041.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:50:00,15032.21,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 01:55:00,15040.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:00:00,15096.35,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:05:00,15129.6,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:10:00,15147.98,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:15:00,15178.99,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:20:00,15199.0,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:25:00,15185.98,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:30:00,15165.99,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:35:00,15168.99,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:40:00,15132.03,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:45:00,15141.02,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:50:00,15141.01,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 02:55:00,15098.11,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 03:00:00,15042.97,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 03:05:00,14999.98,0,0.0,0,0,0.0,645.2038500000272,14460.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 03:10:00,14940.0,-1,14940.0,-1,0,0.0,15585.203850000027,29400.613850000027,14460.613850000027,0.046701751884310916
2018-01-05 03:15:00,14994.87,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14405.743850000026,0.0427300999391278
2018-01-05 03:20:00,14965.99,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14434.623850000027,0.04482051926074049
2018-01-05 03:25:00,14957.97,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14442.643850000028,0.045401030443543045
2018-01-05 03:30:00,14948.02,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14452.593850000027,0.04612124070150836
2018-01-05 03:35:00,14963.95,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14436.663850000026,0.044968180459358464
2018-01-05 03:40:00,14876.9,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14523.713850000027,0.05126911542980106
2018-01-05 03:45:00,14955.0,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14445.613850000027,0.04561600777682506
2018-01-05 03:50:00,14976.99,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14423.623850000027,0.044024306915251055
2018-01-05 03:55:00,14965.37,-1,0.0,0,0,0.0,15585.203850000027,29400.613850000027,14435.243850000026,0.04486539668384992
2018-01-05 04:00:00,15029.0,0,-15014.699999999999,0,1,-0.005,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:05:00,15049.99,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:10:00,15020.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:15:00,14976.01,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:20:00,14960.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:25:00,14769.99,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:30:00,14750.99,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:35:00,14789.96,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:40:00,14850.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:45:00,14872.97,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:50:00,14830.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 04:55:00,14820.05,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:00:00,14865.01,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:05:00,14865.76,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:10:00,14834.95,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:15:00,14815.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:20:00,14828.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:25:00,14848.98,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:30:00,14899.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:35:00,14975.0,0,0.0,0,0,0.0,570.5038500000283,14385.913850000028,14385.913850000028,0.04129474622903184
2018-01-05 05:40:00,15000.01,1,-15000.01,1,0,0.0,-14429.506149999972,-614.0961499999721,14385.913850000028,0.04129474622903184
2018-01-05 05:45:00,15012.0,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14397.903850000028,0.042162617685615356
2018-01-05 05:50:00,15019.0,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14404.903850000028,0.04266929826910881
2018-01-05 05:55:00,15000.0,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14385.903850000028,0.04129402239962676
2018-01-05 06:00:00,14975.0,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14360.903850000028,0.039484448887150414
2018-01-05 06:05:00,14988.01,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14373.913850000028,0.04042615094304325
2018-01-05 06:10:00,14990.02,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14375.923850000028,0.040571640653446206
2018-01-05 06:15:00,14999.81,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14385.713850000027,0.04128026964093201
2018-01-05 06:20:00,14971.08,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14356.983850000028,0.03920070776039419
2018-01-05 06:25:00,14998.99,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14384.893850000028,0.04122091562972274
2018-01-05 06:30:00,14970.99,1,0.0,0,0,0.0,-14429.506149999972,-614.0961499999721,14356.893850000028,0.03919419329574936
2018-01-05 06:35:00,14912.67,0,14925.00995,0,-1,-0.005,495.5038000000277,14310.913800000028,14310.913800000028,0.035866022072455817
2018-01-05 06:40:00,14936.45,0,0.0,0,0,0.0,495.5038000000277,14310.913800000028,14310.913800000028,0.035866022072455817
2018-01-05 06:45:00,14980.01,0,0.0,0,0,0.0,495.5038000000277,14310.913800000028,14310.913800000028,0.035866022072455817
2018-01-05 06:50:00,14979.97,0,0.0,0,0,0.0,495.5038000000277,14310.913800000028,14310.913800000028,0.035866022072455817
2018-01-05 06:55:00,14952.34,0,0.0,0,0,0.0,495.5038000000277,14310.913800000028,14310.913800000028,0.035866022072455817
2018-01-05 07:00:00,14900.0,0,0.0,0,0,0.0,495.5038000000277,14310.913800000028,14310.913800000028,0.035866022072455817
2018-01-05 07:05:00,14895.66,-1,14895.66,-1,0,0.0,15391.163800000028,29206.573800000027,14310.913800000028,0.035866022072455817
2018-01-05 07:10:00,14867.01,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14339.563800000027,0.037939793317753656
2018-01-05 07:15:00,14856.56,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14350.013800000028,0.03869619504596877
2018-01-05 07:20:00,14862.0,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14344.573800000027,0.03830243184965387
2018-01-05 07:25:00,14908.0,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14298.573800000027,0.0349728165866976
2018-01-05 07:30:00,14899.9,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14306.673800000028,0.03555911840473991
2018-01-05 07:35:00,14895.0,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14311.573800000027,0.03591379481318535
2018-01-05 07:40:00,14896.11,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14310.463800000027,0.035833449749231194
2018-01-05 07:45:00,14900.02,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14306.553800000027,0.035550432451880054
2018-01-05 07:50:00,14909.63,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14296.943800000028,0.03485483239368414
2018-01-05 07:55:00,14920.14,-1,0.0,0,0,0.0,15391.163800000028,29206.573800000027,14286.433800000028,0.03409408768903921
2018-01-05 08:00:00,14986.96,0,-14970.138299999999,0,1,-0.005,421.02550000002884,14236.435500000029,14236.435500000029,0.03047506371508546
2018-01-05 08:05:00,14997.98,1,-14997.98,1,0,0.0,-14576.95449999997,-761.5444999999709,14236.435500000029,0.03047506371508546
2018-01-05 08:10:00,15010.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14248.45550000003,0.03134510665988399
2018-01-05 08:15:00,15050.15,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14288.605500000029,0.03425128172092107
2018-01-05 08:20:00,15150.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14388.45550000003,0.04147871832975136
2018-01-05 08:25:00,15139.99,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14378.445500000029,0.04075416509535579
2018-01-05 08:30:00,15099.04,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14337.49550000003,0.037790083681919606
2018-01-05 08:35:00,15132.03,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14370.48550000003,0.04017799688898349
2018-01-05 08:40:00,15188.98,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14427.435500000029,0.04430020535040424
2018-01-05 08:45:00,15198.9,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14437.355500000029,0.04501824412015498
2018-01-05 08:50:00,15223.22,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14461.675500000028,0.046778597233091856
2018-01-05 08:55:00,15424.81,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14663.265500000029,0.06137027420829555
2018-01-05 09:00:00,15800.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15038.45550000003,0.08852762965413463
2018-01-05 09:05:00,15758.95,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14997.40550000003,0.08555630994664876
2018-01-05 09:10:00,15726.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,14964.45550000003,0.08317129205720497
2018-01-05 09:15:00,16025.04,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15263.49550000003,0.10481668658404142
2018-01-05 09:20:00,15926.89,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15165.345500000029,0.09771230097405925
2018-01-05 09:25:00,15851.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15089.45550000003,0.09221915961958627
2018-01-05 09:30:00,15883.26,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15121.71550000003,0.09455423328008572
2018-01-05 09:35:00,16050.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15288.45550000003,0.10662336477889767
2018-01-05 09:40:00,15985.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15223.45550000003,0.10191847364645912
2018-01-05 09:45:00,15932.09,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15170.54550000003,0.09808869226465444
2018-01-05 09:50:00,15948.97,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15187.425500000028,0.09931051630027832
2018-01-05 09:55:00,15880.39,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15118.845500000029,0.0943464942408534
2018-01-05 10:00:00,15875.01,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15113.46550000003,0.09395707402096853
2018-01-05 10:05:00,15948.1,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15186.55550000003,0.09924754314204431
2018-01-05 10:10:00,15900.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15138.45550000003,0.0957659237040398
2018-01-05 10:15:00,15867.9,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15106.355500000029,0.0934424313140203
2018-01-05 10:20:00,15921.93,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15160.38550000003,0.097353281589184
2018-01-05 10:25:00,15900.99,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15139.445500000029,0.09583758281513388
2018-01-05 10:30:00,15985.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15223.45550000003,0.10191847364645912
2018-01-05 10:35:00,16145.16,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15383.615500000029,0.11351132539678721
2018-01-05 10:40:00,16238.66,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15477.115500000029,0.1202791303334485
2018-01-05 10:45:00,16280.02,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15518.47550000003,0.12327288875248943
2018-01-05 10:50:00,16298.99,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15537.445500000029,0.12464599313375646
2018-01-05 10:55:00,16138.23,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15376.685500000029,0.11300971161912887
2018-01-05 11:00:00,16154.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15392.45550000003,0.11415119059079881
2018-01-05 11:05:00,16057.0,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15295.45550000003,0.1071300453623909
2018-01-05 11:10:00,15925.01,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15163.46550000003,0.09757622104592123
2018-01-05 11:15:00,15925.01,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15163.46550000003,0.09757622104592123
2018-01-05 11:20:00,15999.99,1,0.0,0,0,0.0,-14576.95449999997,-761.5444999999709,15238.445500000029,0.10300349392453989
2018-01-05 11:25:00,15956.18,0,15956.18,-1,0,0.0638886036652937,1379.2255000000296,15194.63550000003,15194.63550000003,0.09983239730127669
2018-01-05 11:30:00,16105.0,0,0.0,0,0,0.0,1379.2255000000296,15194.63550000003,15194.63550000003,0.09983239730127669
2018-01-05 11:35:00,16128.0,1,-16128.0,1,0,0.0,-14748.77449999997,-933.3644999999706,15194.63550000003,0.09983239730127669
2018-01-05 11:40:00,16119.91,1,0.0,0,0,0.0,-14748.77449999997,-933.3644999999706,15186.54550000003,0.09924681931263923
2018-01-05 11:45:00,16120.0,1,0.0,0,0,0.0,-14748.77449999997,-933.3644999999706,15186.63550000003,0.09925333377728407
2018-01-05 11:50:00,16055.0,1,0.0,0,0,0.0,-14748.77449999997,-933.3644999999706,15121.63550000003,0.09454844264484574
2018-01-05 11:55:00,16090.69,1,0.0,0,0,0.0,-14748.77449999997,-933.3644999999706,15157.32550000003,0.09713178979125692
2018-01-05 12:00:00,16069.99,1,0.0,0,0,0.0,-14748.77449999997,-933.3644999999706,15136.62550000003,0.09563346292292652
2018-01-05 12:05:00,16050.89,1,0.0,0,0,0.0,-14748.77449999997,-933.3644999999706,15117.525500000029,0.09425094875939477
2018-01-05 12:10:00,15977.56,-1,32024.92,-1,-1,-0.005,17276.145500000028,31091.555500000028,15113.995500000028,0.09399543697943291
2018-01-05 12:15:00,15982.01,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15109.545500000027,0.09367333289421209
2018-01-05 12:20:00,15952.02,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15139.535500000027,0.09584409727977872
2018-01-05 12:25:00,15889.99,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15201.565500000028,0.1003340110789348
2018-01-05 12:30:00,15879.97,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15211.585500000028,0.10105928814273546
2018-01-05 12:35:00,15885.99,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15205.565500000028,0.100623542840931
2018-01-05 12:40:00,15909.99,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15181.565500000028,0.09888635226895381
2018-01-05 12:45:00,15811.01,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15280.545500000027,0.10605081571954988
2018-01-05 12:50:00,15799.0,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15292.555500000028,0.10692013483494356
2018-01-05 12:55:00,15838.0,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15253.555500000028,0.10409720015548052
2018-01-05 13:00:00,15856.01,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15235.545500000027,0.10279358339709255
2018-01-05 13:05:00,15832.01,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15259.545500000027,0.10453077396906996
2018-01-05 13:10:00,15969.99,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15121.565500000028,0.09454337583901085
2018-01-05 13:15:00,15952.91,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15138.645500000028,0.09577967646273455
2018-01-05 13:20:00,15938.49,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15153.065500000028,0.09682343846473085
2018-01-05 13:25:00,16020.68,-1,0.0,0,0,0.0,17276.145500000028,31091.555500000028,15070.875500000027,0.09087428458511382
2018-01-05 13:30:00,16042.01,0,-16042.01,1,0,-0.004033782379787798,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 13:35:00,16060.15,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 13:40:00,16109.01,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 13:45:00,16139.99,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 13:50:00,16160.01,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 13:55:00,16093.94,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:00:00,15960.08,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:05:00,16012.16,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:10:00,16024.34,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:15:00,16076.27,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:20:00,16080.0,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:25:00,16145.89,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:30:00,16217.49,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:35:00,16154.63,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:40:00,16089.19,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:45:00,16099.0,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:50:00,16130.02,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 14:55:00,16103.18,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 15:00:00,16065.04,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 15:05:00,16065.74,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 15:10:00,16068.91,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 15:15:00,16084.15,0,0.0,0,0,0.0,1234.1355000000276,15049.545500000027,15049.545500000027,0.08933035646426912
2018-01-05 15:20:00,16076.99,-1,16076.99,-1,0,0.0,17311.125500000027,31126.535500000027,15049.545500000027,0.08933035646426912
2018-01-05 15:25:00,16101.67,-1,0.0,0,0,0.0,17311.125500000027,31126.535500000027,15024.865500000027,0.08754394549275246
2018-01-05 15:30:00,16100.0,-1,0.0,0,0,0.0,17311.125500000027,31126.535500000027,15026.535500000027,0.0876648250033858
2018-01-05 15:35:00,16077.99,-1,0.0,0,0,0.0,17311.125500000027,31126.535500000027,15048.545500000027,0.08925797352376996
2018-01-05 15:40:00,16074.0,-1,0.0,0,0,0.0,17311.125500000027,31126.535500000027,15052.535500000027,0.0895467814563613
2018-01-05 15:45:00,16071.98,-1,0.0,0,0,0.0,17311.125500000027,31126.535500000027,15054.555500000028,0.08969299499616934
2018-01-05 15:50:00,16072.04,-1,0.0,0,0,0.0,17311.125500000027,31126.535500000027,15054.495500000026,0.0896886520197393
