,close,holding,cash_flows,trades,stoploss,trades_pl,cum_cash_flow,cash
2018-01-20 19:40:00.000,12849.92,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 19:45:00.000,12733.1,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 19:50:00.000,12800.140000000001,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 19:55:00.000,12770.02,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:00:00.000,12774.96,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:05:00.000,12680.0,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:10:00.000,12619.740000000002,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:15:00.000,12728.02,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:20:00.000,12690.04,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:25:00.000,12680.0,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:30:00.000,12714.59,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:35:00.000,12710.93,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:40:00.000,12809.0,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:45:00.000,12820.99,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:50:00.000,12817.4,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 20:55:00.000,12784.81,0.0,0.0,0.0,0,0.0,560.1499999999851,14375.559999999985
2018-01-20 21:00:00.000,12815.89,1.0,-12815.89,1.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:05:00.000,12850.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:10:00.000,12863.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:15:00.000,12800.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:20:00.000,12816.18,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:25:00.000,12799.66,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:30:00.000,12806.88,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:35:00.000,12814.740000000002,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:40:00.000,12889.98,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:45:00.000,12891.44,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:50:00.000,12880.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 21:55:00.000,12875.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:00:00.000,12815.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:05:00.000,12874.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:10:00.000,12907.99,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:15:00.000,12905.01,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:20:00.000,12881.76,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:25:00.000,12850.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:30:00.000,12856.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:35:00.000,12889.99,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:40:00.000,12888.89,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:45:00.000,12869.0,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:50:00.000,12833.34,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 22:55:00.000,12842.9,1.0,0.0,0.0,0,0.0,-12255.740000000014,1559.6699999999855
2018-01-20 23:00:00.000,12800.359999999999,0.0,12800.359999999999,-1.0,0,-0.0012117769425299407,544.6199999999844,14360.029999999984
2018-01-20 23:05:00.000,12785.04,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:10:00.000,12760.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:15:00.000,12790.02,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:20:00.000,12830.1,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:25:00.000,12809.01,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:30:00.000,12809.01,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:35:00.000,12768.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:40:00.000,12715.140000000001,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:45:00.000,12722.09,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:50:00.000,12810.07,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-20 23:55:00.000,12799.94,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:00:00.000,12737.140000000001,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:05:00.000,12731.18,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:10:00.000,12731.240000000002,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:15:00.000,12624.97,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:20:00.000,12513.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:25:00.000,12528.19,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:30:00.000,12529.859999999999,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:35:00.000,12400.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:40:00.000,12425.07,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:45:00.000,12402.02,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:50:00.000,12299.99,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 00:55:00.000,12205.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:00:00.000,12345.01,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:05:00.000,12420.76,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:10:00.000,12354.869999999999,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:15:00.000,12420.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:20:00.000,12413.01,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:25:00.000,12521.01,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:30:00.000,12440.730000000001,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:35:00.000,12420.07,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:40:00.000,12462.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:45:00.000,12460.04,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:50:00.000,12490.0,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 01:55:00.000,12508.949999999999,0.0,0.0,0.0,0,0.0,544.6199999999844,14360.029999999984
2018-01-21 02:00:00.000,12594.93,1.0,-12594.93,1.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:05:00.000,12600.11,1.0,0.0,0.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:10:00.000,12611.0,1.0,0.0,0.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:15:00.000,12490.0,1.0,0.0,0.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:20:00.000,12450.32,1.0,0.0,0.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:25:00.000,12431.0,1.0,0.0,0.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:30:00.000,12365.04,1.0,0.0,0.0,0,0.0,-12050.310000000016,1765.099999999984
2018-01-21 02:35:00.000,12369.55,0.0,12369.55,-1.0,0,-0.0178945019940564,319.2399999999834,14134.649999999983
2018-01-21 02:40:00.000,12451.34,0.0,0.0,0.0,0,0.0,319.2399999999834,14134.649999999983
2018-01-21 02:45:00.000,12376.28,0.0,0.0,0.0,0,0.0,319.2399999999834,14134.649999999983
2018-01-21 02:50:00.000,12468.0,0.0,0.0,0.0,0,0.0,319.2399999999834,14134.649999999983
2018-01-21 02:55:00.000,12499.96,0.0,0.0,0.0,0,0.0,319.2399999999834,14134.649999999983
2018-01-21 03:00:00.000,12500.05,1.0,-12500.05,1.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:05:00.000,12569.230000000001,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:10:00.000,12549.0,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:15:00.000,12521.27,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:20:00.000,12551.0,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:25:00.000,12530.1,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:30:00.000,12547.99,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:35:00.000,12570.04,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:40:00.000,12487.58,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:45:00.000,12500.0,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:50:00.000,12460.15,1.0,0.0,0.0,0,0.0,-12180.810000000016,1634.599999999984
2018-01-21 03:55:00.000,12400.0,0.0,12400.0,-1.0,0,-0.008003967984128058,219.18999999998414,14034.599999999984
2018-01-21 04:00:00.000,12358.140000000001,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:05:00.000,12302.05,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:10:00.000,12360.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:15:00.000,12332.51,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:20:00.000,12335.32,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:25:00.000,12368.96,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:30:00.000,12284.96,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:35:00.000,12299.99,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:40:00.000,12235.07,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:45:00.000,12230.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:50:00.000,12100.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 04:55:00.000,12010.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:00:00.000,11960.99,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:05:00.000,11973.79,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:10:00.000,12039.859999999999,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:15:00.000,12005.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:20:00.000,12102.03,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:25:00.000,12111.09,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:30:00.000,11980.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:35:00.000,11928.720000000001,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:40:00.000,11988.98,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:45:00.000,11937.79,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:50:00.000,11949.96,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 05:55:00.000,11938.140000000001,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:00:00.000,12010.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:05:00.000,11914.05,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:10:00.000,11930.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:15:00.000,11857.06,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:20:00.000,11913.97,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:25:00.000,11946.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:30:00.000,11987.869999999999,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:35:00.000,11965.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:40:00.000,11991.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:45:00.000,11984.98,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:50:00.000,11845.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 06:55:00.000,11826.99,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:00:00.000,11719.96,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:05:00.000,11720.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:10:00.000,11760.220000000001,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:15:00.000,11689.99,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:20:00.000,11653.96,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:25:00.000,11685.99,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:30:00.000,11624.84,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:35:00.000,11435.6,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:40:00.000,11360.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:45:00.000,11530.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:50:00.000,11639.96,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 07:55:00.000,11701.140000000001,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 08:00:00.000,11720.0,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 08:05:00.000,11718.99,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 08:10:00.000,11840.04,0.0,0.0,0.0,0,0.0,219.18999999998414,14034.599999999984
2018-01-21 08:15:00.000,11920.98,1.0,-11920.98,1.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:20:00.000,11831.38,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:25:00.000,11864.99,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:30:00.000,11740.0,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:35:00.000,11736.27,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:40:00.000,11792.630000000001,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:45:00.000,11809.99,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:50:00.000,11849.99,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 08:55:00.000,11780.0,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 09:00:00.000,11631.03,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 09:05:00.000,11645.98,1.0,0.0,0.0,0,0.0,-11701.790000000015,2113.6199999999844
2018-01-21 09:10:00.000,11545.0,0.0,11545.0,-1.0,0,-0.031539353308201123,-156.79000000001543,13658.619999999984
2018-01-21 09:15:00.000,11598.98,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:20:00.000,11590.0,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:25:00.000,11601.0,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:30:00.000,11715.01,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:35:00.000,11651.09,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:40:00.000,11730.0,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:45:00.000,11688.16,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:50:00.000,11596.0,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 09:55:00.000,11633.230000000001,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 10:00:00.000,11659.949999999999,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 10:05:00.000,11669.83,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 10:10:00.000,11710.99,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 10:15:00.000,11739.0,0.0,0.0,0.0,0,0.0,-156.79000000001543,13658.619999999984
2018-01-21 10:20:00.000,11780.04,1.0,-11780.04,1.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:25:00.000,11760.0,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:30:00.000,11849.83,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:35:00.000,11796.99,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:40:00.000,11761.78,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:45:00.000,11785.12,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:50:00.000,11727.75,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 10:55:00.000,11759.51,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:00:00.000,11799.88,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:05:00.000,11770.01,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:10:00.000,11848.69,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:15:00.000,11910.01,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:20:00.000,11945.720000000001,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:25:00.000,11917.75,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:30:00.000,11952.53,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:35:00.000,12000.34,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:40:00.000,12135.11,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:45:00.000,12076.32,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:50:00.000,12119.2,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 11:55:00.000,12194.18,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:00:00.000,12232.46,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:05:00.000,12270.81,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:10:00.000,12135.06,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:15:00.000,12069.01,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:20:00.000,12152.0,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:25:00.000,12025.29,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:30:00.000,12065.01,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:35:00.000,12058.859999999999,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:40:00.000,12087.0,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:45:00.000,12060.0,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:50:00.000,11930.210000000001,1.0,0.0,0.0,0,0.0,-11936.830000000016,1878.5799999999836
2018-01-21 12:55:00.000,11930.01,0.0,11930.01,-1.0,0,0.012730856601505636,-6.82000000001608,13808.589999999984
2018-01-21 13:00:00.000,12005.02,0.0,0.0,0.0,0,0.0,-6.82000000001608,13808.589999999984
2018-01-21 13:05:00.000,12039.859999999999,0.0,0.0,0.0,0,0.0,-6.82000000001608,13808.589999999984
2018-01-21 13:10:00.000,11990.0,0.0,0.0,0.0,0,0.0,-6.82000000001608,13808.589999999984
2018-01-21 13:15:00.000,12078.82,0.0,0.0,0.0,0,0.0,-6.82000000001608,13808.589999999984
2018-01-21 13:20:00.000,12090.06,0.0,0.0,0.0,0,0.0,-6.82000000001608,13808.589999999984
2018-01-21 13:25:00.000,12110.0,0.0,0.0,0.0,0,0.0,-6.82000000001608,13808.589999999984
2018-01-21 13:30:00.000,12118.869999999999,1.0,-12118.869999999999,1.0,0,0.0,-12125.690000000015,1689.7199999999848
