strategy_name,ma_short,ma_long,stoploss,sharpe_ratio,sortino_ratio,max_drawdown,Final_Return,Total_Trades,Average_Trades_PL
6_29_0.01,6,29,0.01,-0.0036119125550852066,-0.005217105454186902,0.22161730570338978,0.3771787735579315,817,3.811303378150546e-05
5_30_0.01,5,30,0.01,-0.002113522513328229,-0.003050344945952853,0.22106897434428785,0.4870842848674035,815,5.0364346538891245e-05
5_33_0.005,5,33,0.005,0.0010004350679884671,0.0014667528302708607,0.1513641229992948,0.722432026990163,931,6.630718913445166e-05
5_34_0.03,5,34,0.03,-0.012923520816733309,-0.018184881344454354,0.5012119249438718,-0.20612681780707176,657,-1.3908143793411394e-05
5_27_0.02,5,27,0.02,-0.0008441751863863712,-0.0012247997822668623,0.21423833809885784,0.5813878560245413,755,5.98613007150142e-05
5_31_0.04,5,31,0.04,-0.006826160593995806,-0.009857981271753396,0.24360213127821828,0.18463440462498082,671,2.182983898227898e-05
6_27_0.05,6,27,0.05,-0.010159919423725617,-0.014739322460948542,0.3762950042237748,0.005337596440827985,701,6.59584673871782e-06
5_35_1,5,35,1.0,-0.01207348667152282,-0.017309689089443983,0.42505443364082107,-0.13783376678650827,655,-7.0348245451217385e-06
5_26_0.005,5,26,0.005,0.005784134317414787,0.008599112702286535,0.09728775644765486,1.0409127633562951,1031,8.881540804708017e-05
5_28_1,5,28,1.0,-0.00928545830855047,-0.01349268085522747,0.37479287163346064,0.048889609501273856,717,1.1470011877566358e-05
6_26_0.03,6,26,0.03,-0.015788908748339887,-0.02222483813803042,0.33391261916248616,-0.2408672360006079,722,-1.7792725549300353e-05
6_30_0.05,6,30,0.05,-0.012352882394317102,-0.0176931653251581,0.4682435234557658,-0.14429515340144694,653,-6.438821980469091e-06
6_29_0.02,6,29,0.02,-0.006374740099865897,-0.009091208069231768,0.38698021987598485,0.11682315617125982,715,2.407279598920494e-05
5_33_0.01,5,33,0.01,-0.00794209129367181,-0.011331365797472244,0.26498858682213455,0.10597290272239546,809,1.159773192859348e-05
6_27_1,6,27,1.0,-0.010159919423725617,-0.014739322460948542,0.3762950042237748,0.005337596440827985,701,6.59584673871782e-06
5_30_0.02,5,30,0.02,-0.005070734667629605,-0.0072910894353569785,0.21030143922684463,0.29513766149538756,714,3.458480744561879e-05
5_27_0.03,5,27,0.03,-0.009400871687879975,-0.013237551067199909,0.2751365385106983,0.07262176801122844,738,9.826940159737232e-06
5_31_0.05,5,31,0.05,-0.010498948369887863,-0.014626187011658257,0.3141127473286408,-0.011047410102196897,670,1.6397408045088092e-06
5_34_0.04,5,34,0.04,-0.012187150768763907,-0.017144347958011945,0.4330740686845168,-0.1348883891248971,653,-8.39739438371815e-06
6_25_0.005,6,25,0.005,0.008932371481910461,0.013431446637346687,0.09467946774230962,1.2438170711609486,1011,0.00010519844223484298
5_26_0.01,5,26,0.01,-0.0003109259780639401,-0.0004504313918690861,0.20783952049453014,0.6049240883911502,885,5.675255297426917e-05
6_30_1,6,30,1.0,-0.012352882394317102,-0.0176931653251581,0.4682435234557658,-0.14429515340144694,653,-6.438821980469091e-06
5_29_0.005,5,29,0.005,0.006462773607016626,0.009626224425634563,0.09544706995618157,1.0984000655789554,967,9.949787500362948e-05
6_26_0.04,6,26,0.04,-0.013898378119971749,-0.019958017332875107,0.2623516444023427,-0.14812553225318237,718,-1.2746366033786554e-05
6_29_0.03,6,29,0.03,-0.01911437591800122,-0.02673613753116828,0.5292104226112025,-0.463335138081317,686,-3.814909491125094e-05
5_30_0.03,5,30,0.03,-0.010061277360148856,-0.014474660394124424,0.4326875125973786,-0.03826207112202973,693,4.931468705926278e-06
6_28_0.005,6,28,0.005,0.0049915283508451085,0.007402571415006396,0.12664545591624654,1.0026105979458482,947,8.992836984423117e-05
5_33_0.02,5,33,0.02,-0.009680419433122818,-0.01378669939511705,0.334171127438987,-0.012945833674136376,686,6.550995071747947e-06
5_31_1,5,31,1.0,-0.009347759908904279,-0.013555651568726923,0.35803731350508716,0.04450103181881726,669,1.1664096851991996e-05
5_27_0.04,5,27,0.04,-0.005242327285725427,-0.0076047649573604435,0.22094725806071291,0.2956978041187348,731,3.284109908239049e-05
5_34_0.05,5,34,0.05,-0.012572414908435076,-0.01801396184440818,0.42446249272409775,-0.1344020915774481,649,-8.546650669530414e-06
6_25_0.01,6,25,0.01,-0.002492503353211676,-0.003610642484550493,0.18240207999754066,0.4703845726619509,881,4.31160385619966e-05
6_31_0.005,6,31,0.005,0.0016700764693066057,0.0024536920606478604,0.15097453286172047,0.7663430531022732,903,6.961194710129456e-05
5_26_0.02,5,26,0.02,-0.007463814550355917,-0.01073177089240096,0.22243398828719763,0.18711512723835244,772,2.0055623682603433e-05
6_26_0.05,6,26,0.05,-0.009776607553298051,-0.014190104497168371,0.3696081860774795,0.018217669680316906,715,9.77337595432206e-06
5_29_0.01,5,29,0.01,-0.0024360011975898045,-0.0035255843245764807,0.2451541854887993,0.43355719446617846,833,4.9385963614404954e-05
6_29_0.04,6,29,0.04,-0.009252039927054905,-0.013324221940271719,0.3535912628868123,0.007698649551479031,677,6.153621241023904e-06
6_28_0.01,6,28,0.01,-0.003248758750112125,-0.004684094542135134,0.2706701635254509,0.37149861441746257,819,4.085851898119742e-05
5_30_0.04,5,30,0.04,-0.0072725862893530824,-0.010517994670243109,0.261800728870485,0.15136616285727333,689,1.9498865188243242e-05
5_33_0.03,5,33,0.03,-0.012258875111837072,-0.017390733534784257,0.3932512202095293,-0.0967062432457676,665,-1.0861962834203174e-05
5_27_0.05,5,27,0.05,-0.007731881905721636,-0.011256916269406352,0.28138372657787725,0.1595681923301593,729,2.2674750345005093e-05
5_34_1,5,34,1.0,-0.012572414908435076,-0.01801396184440818,0.42446249272409775,-0.1344020915774481,649,-8.546650669530414e-06
5_32_0.005,5,32,0.005,0.004306927496068614,0.0063444774711238616,0.1456329231361253,0.9489567808700692,917,8.996934349253383e-05
6_25_0.02,6,25,0.02,-0.006566499462520756,-0.00940613905387538,0.2379264219332854,0.2275248058115329,775,2.2925951118557985e-05
6_34_0.005,6,34,0.005,9.181295073285264e-05,0.00013391508054657307,0.1250563419212094,0.6576209435717715,873,6.402138893220601e-05
6_32_0.04,6,32,0.04,-0.009721827226361382,-0.013708969464160623,0.2942562950982265,-0.011623327735826194,633,2.724890974591916e-06
6_31_0.01,6,31,0.01,-0.004587276936171217,-0.006580736364865408,0.23748595280193274,0.31583076508694985,787,3.107821899305752e-05
6_35_0.03,6,35,0.03,-0.011870125707454191,-0.01672584385872744,0.4182406797433965,-0.14569660478462299,619,-1.0293130609262563e-05
7_25_1,7,25,1.0,-0.011385739896661322,-0.01652948708270936,0.45368341390683686,-0.06424056605812578,687,2.507631673787717e-06
7_28_0.05,7,28,0.05,-0.01134538593700391,-0.016290092835878258,0.41614182752597384,-0.08711817226966345,653,6.469467162642119e-07
7_30_0.01,7,30,0.01,-0.002887387028998828,-0.004191889961863286,0.15264246744133925,0.43658088763554237,761,4.425788041613125e-05
